city,state_code,total,total_user,total_p,virus,user_virus,virus_p,virus_rel_p,user_virus_p
Mustang,OK,956,130,7.35384615384615,3,2,1.5,0.313807531380753,1.53846153846154
South Beach,FL,285,130,2.19230769230769,4,2,2,1.40350877192982,1.53846153846154
Culpeper,VA,993,130,7.63846153846154,2,1,2,0.201409869083585,0.769230769230769
Cumberland,IN,727,130,5.59230769230769,3,1,3,0.412654745529574,0.769230769230769
Hollins,VA,1215,130,9.34615384615385,3,1,3,0.246913580246914,0.769230769230769
Rensselaer,NY,703,130,5.40769230769231,1,1,1,0.142247510668563,0.769230769230769
Teays Valley,WV,1020,130,7.84615384615385,1,1,1,0.0980392156862745,0.769230769230769
West Goshen,PA,522,130,4.01538461538462,0,0,0,0,0
Forest City,FL,1057,129,8.1937984496124,7,5,1.4,0.662251655629139,3.87596899224806
Copiague,NY,1005,129,7.7906976744186,5,4,1.25,0.497512437810945,3.10077519379845
Groves,TX,989,129,7.66666666666667,4,4,1,0.404448938321537,3.10077519379845
Ocana,TN,1240,129,9.61240310077519,4,4,1,0.32258064516129,3.10077519379845
Texas,MI,755,129,5.85271317829457,4,4,1,0.529801324503311,3.10077519379845
Flossmoor,IL,1010,129,7.82945736434109,6,3,2,0.594059405940594,2.32558139534884
Fort Campbell North,KY,2297,129,17.8062015503876,4,3,1.33333333333333,0.174140182847192,2.32558139534884
St Joseph,MI,1288,129,9.98449612403101,18,3,6,1.39751552795031,2.32558139534884
Belvidere,IL,1211,129,9.38759689922481,2,2,1,0.165152766308836,1.55038759689923
Berkeley Heights,NJ,670,129,5.1937984496124,2,2,1,0.298507462686567,1.55038759689923
Dutton,MI,842,129,6.52713178294574,2,2,1,0.237529691211401,1.55038759689923
Elmira,NY,1824,129,14.1395348837209,11,2,5.5,0.603070175438596,1.55038759689923
East Los Angeles,CA,1001,129,7.75968992248062,1,1,1,0.0999000999000999,0.775193798449613
Farmington,MI,514,129,3.98449612403101,1,1,1,0.194552529182879,0.775193798449613
Jasmine Estates,FL,983,129,7.62015503875969,1,1,1,0.101729399796541,0.775193798449613
Miamisburg,OH,826,129,6.4031007751938,1,1,1,0.121065375302663,0.775193798449613
Middletown,RI,1334,129,10.3410852713178,1,1,1,0.0749625187406297,0.775193798449613
Dolton,IL,630,129,4.88372093023256,0,0,0,0,0
Palos Hills,IL,451,129,3.49612403100775,0,0,0,0,0
Bainbridge Island,WA,922,128,7.203125,16,11,1.45454545454545,1.7353579175705,8.59375
Cheval,FL,1134,128,8.859375,9,6,1.5,0.793650793650794,4.6875
Lakeside,CO,798,128,6.234375,5,5,1,0.6265664160401,3.90625
Seymour,IN,815,128,6.3671875,6,5,1.2,0.736196319018405,3.90625
Glen Cove,NY,759,128,5.9296875,6,4,1.5,0.790513833992095,3.125
White Lake,MI,1079,128,8.4296875,4,4,1,0.370713623725672,3.125
Claymont,DE,2364,128,18.46875,3,3,1,0.126903553299492,2.34375
Somers Point,NJ,1400,128,10.9375,4,3,1.33333333333333,0.285714285714286,2.34375
Woodland,CA,835,128,6.5234375,4,3,1.33333333333333,0.479041916167665,2.34375
Woodlynne,NJ,486,128,3.796875,4,3,1.33333333333333,0.823045267489712,2.34375
Brecksville,OH,605,128,4.7265625,2,2,1,0.330578512396694,1.5625
Lake of the Woods,VA,816,128,6.375,4,2,2,0.490196078431373,1.5625
Lake Wissota,WI,911,128,7.1171875,2,2,1,0.21953896816685,1.5625
Ojus,FL,847,128,6.6171875,2,2,1,0.236127508854782,1.5625
Carpentersville,IL,630,128,4.921875,1,1,1,0.158730158730159,0.78125
Kaysville,UT,914,128,7.140625,1,1,1,0.109409190371991,0.78125
Newport,OR,558,128,4.359375,6,1,6,1.0752688172043,0.78125
Crestwood,MO,405,128,3.1640625,0,0,0,0,0
Lithonia,GA,690,128,5.390625,0,0,0,0,0
Sidney,OH,871,128,6.8046875,0,0,0,0,0
South Ogden,UT,855,128,6.6796875,0,0,0,0,0
Bayonet Point,FL,1749,127,13.7716535433071,8,5,1.6,0.457404230989137,3.93700787401575
Springville,UT,1413,127,11.1259842519685,9,5,1.8,0.636942675159236,3.93700787401575
Fort Benning,GA,1570,127,12.3622047244095,5,4,1.25,0.318471337579618,3.1496062992126
Monroe,WA,810,127,6.37795275590551,8,4,2,0.987654320987654,3.1496062992126
Nogales,AZ,637,127,5.01574803149606,5,4,1.25,0.784929356357928,3.1496062992126
Ocean View,DE,1292,127,10.1732283464567,6,4,1.5,0.464396284829721,3.1496062992126
Boulder City,NV,724,127,5.7007874015748,5,3,1.66666666666667,0.69060773480663,2.36220472440945
Fort Thomas,KY,814,127,6.40944881889764,4,3,1.33333333333333,0.491400491400491,2.36220472440945
Ladd,IL,1440,127,11.3385826771654,4,3,1.33333333333333,0.277777777777778,2.36220472440945
New Canaan,CT,485,127,3.81889763779528,3,3,1,0.618556701030928,2.36220472440945
Pearl River,NY,856,127,6.74015748031496,3,3,1,0.350467289719626,2.36220472440945
South Hill,NY,1639,127,12.9055118110236,2,2,1,0.12202562538133,1.5748031496063
Circleville,OH,1050,127,8.26771653543307,1,1,1,0.0952380952380952,0.78740157480315
Fernway,PA,816,127,6.4251968503937,1,1,1,0.122549019607843,0.78740157480315
Haslett,MI,1118,127,8.80314960629921,1,1,1,0.0894454382826476,0.78740157480315
Hutchins,TX,381,127,3,1,1,1,0.26246719160105,0.78740157480315
Owatonna,MN,714,127,5.62204724409449,1,1,1,0.140056022408964,0.78740157480315
Stroudsburg,PA,1064,127,8.37795275590551,0,0,0,0,0
Summit,IL,579,127,4.55905511811024,0,0,0,0,0
Village Park,HI,1104,127,8.69291338582677,0,0,0,0,0
Acacia Villas,FL,1582,126,12.5555555555556,13,8,1.625,0.821744627054362,6.34920634920635
Jenison,MI,750,126,5.95238095238095,7,7,1,0.933333333333333,5.55555555555556
Clarksburg,MD,636,126,5.04761904761905,5,5,1,0.786163522012579,3.96825396825397
Madison Park,NJ,1413,126,11.2142857142857,10,5,2,0.707714083510262,3.96825396825397
New Milford,CT,1075,126,8.53174603174603,8,5,1.6,0.744186046511628,3.96825396825397
Andover,MN,952,126,7.55555555555556,5,4,1.25,0.525210084033614,3.17460317460317
Fletcher,NC,829,126,6.57936507936508,6,4,1.5,0.723763570566948,3.17460317460317
Alamogordo,NM,1022,126,8.11111111111111,3,3,1,0.293542074363992,2.38095238095238
Grayson,GA,561,126,4.45238095238095,7,3,2.33333333333333,1.24777183600713,2.38095238095238
Hiawatha,KS,610,126,4.84126984126984,3,3,1,0.491803278688525,2.38095238095238
Los Altos Hills,CA,421,126,3.34126984126984,3,3,1,0.712589073634204,2.38095238095238
Portsmouth,RI,1424,126,11.3015873015873,9,3,3,0.632022471910112,2.38095238095238
Prunedale,CA,655,126,5.1984126984127,3,3,1,0.458015267175573,2.38095238095238
Waterville,ME,1125,126,8.92857142857143,15,3,5,1.33333333333333,2.38095238095238
Brimfield,OH,652,126,5.17460317460318,2,2,1,0.306748466257669,1.58730158730159
Sayville,NY,926,126,7.34920634920635,2,2,1,0.215982721382289,1.58730158730159
Angola,IN,990,126,7.85714285714286,1,1,1,0.101010101010101,0.793650793650794
Belmont,CA,1080,126,8.57142857142857,9,1,9,0.833333333333333,0.793650793650794
El Rio,CA,716,126,5.68253968253968,3,1,3,0.418994413407821,0.793650793650794
Norton,MA,1682,126,13.3492063492064,11,1,11,0.653983353151011,0.793650793650794
Sellersburg,IN,600,126,4.76190476190476,2,1,2,0.333333333333333,0.793650793650794
Camp Pendleton North,CA,873,126,6.92857142857143,0,0,0,0,0
Mount Pleasant,TX,1531,126,12.1507936507937,0,0,0,0,0
Washington,MI,510,126,4.04761904761905,0,0,0,0,0
Kings Park West,VA,633,125,5.064,6,6,1,0.947867298578199,4.8
Columbine,CO,1081,125,8.648,5,5,1,0.462534690101758,4
Kaneohe Station,HI,1142,125,9.136,6,5,1.2,0.525394045534151,4
Madison Center,CT,1110,125,8.88,16,5,3.2,1.44144144144144,4
Crawfordsville,IN,1170,125,9.36,3,3,1,0.256410256410256,2.4
Gardner,KS,1493,125,11.944,6,3,2,0.401875418620228,2.4
Heathrow,FL,596,125,4.768,13,3,4.33333333333333,2.18120805369128,2.4
North Fair Oaks,CA,770,125,6.16,3,3,1,0.38961038961039,2.4
Setauket,NY,630,125,5.04,4,3,1.33333333333333,0.634920634920635,2.4
South Highpoint,FL,675,125,5.4,3,3,1,0.444444444444444,2.4
Palmetto,FL,879,125,7.032,2,2,1,0.227531285551763,1.6
Royse City,TX,597,125,4.776,3,2,1.5,0.50251256281407,1.6
Granite City,IL,1491,125,11.928,2,1,2,0.134138162307176,0.8
Superior,WI,1017,125,8.136,2,1,2,0.196656833824975,0.8
Bay City,TX,1031,125,8.248,0,0,0,0,0
Hazel Crest,IL,638,125,5.104,0,0,0,0,0
El Mirage,AZ,2018,124,16.2741935483871,13,7,1.85714285714286,0.644202180376611,5.64516129032258
Anoka,MN,666,124,5.37096774193548,8,6,1.33333333333333,1.2012012012012,4.83870967741936
Brunswick,ME,990,124,7.98387096774194,11,6,1.83333333333333,1.11111111111111,4.83870967741936
Buckhall,VA,3538,124,28.5322580645161,7,6,1.16666666666667,0.197851893725268,4.83870967741936
East Pasadena,CA,636,124,5.12903225806452,6,6,1,0.943396226415094,4.83870967741936
Millbury,OH,586,124,4.7258064516129,8,6,1.33333333333333,1.36518771331058,4.83870967741936
Napili-Honokowai,HI,759,124,6.12096774193548,7,6,1.16666666666667,0.922266139657444,4.83870967741936
Heritage Creek,KY,2306,124,18.5967741935484,12,5,2.4,0.520381613183001,4.03225806451613
North Bellmore,NY,2041,124,16.4596774193548,6,5,1.2,0.293973542381186,4.03225806451613
Wailuku,HI,817,124,6.58870967741936,8,5,1.6,0.979192166462668,4.03225806451613
Greencastle,IN,1064,124,8.58064516129032,5,4,1.25,0.469924812030075,3.2258064516129
Norfolk,NE,2218,124,17.8870967741935,5,4,1.25,0.225428313796213,3.2258064516129
Branchburg,NJ,658,124,5.30645161290323,3,3,1,0.455927051671732,2.41935483870968
Brown Deer,WI,933,124,7.5241935483871,7,3,2.33333333333333,0.7502679528403,2.41935483870968
Halfway,MD,490,124,3.95161290322581,4,3,1.33333333333333,0.816326530612245,2.41935483870968
Rockland,MA,871,124,7.0241935483871,5,3,1.66666666666667,0.574052812858783,2.41935483870968
Twentynine Palms,CA,1549,124,12.491935483871,5,3,1.66666666666667,0.322788896061975,2.41935483870968
Waxhaw,NC,1189,124,9.58870967741935,5,3,1.66666666666667,0.420521446593776,2.41935483870968
Bridgetown North,OH,1033,124,8.33064516129032,2,2,1,0.193610842207164,1.61290322580645
Hayesville,OR,737,124,5.94354838709677,2,2,1,0.271370420624152,1.61290322580645
Lowell,AR,533,124,4.29838709677419,2,2,1,0.375234521575985,1.61290322580645
Upper Grand Lagoon,FL,1162,124,9.37096774193548,4,2,2,0.344234079173838,1.61290322580645
Westwood,MI,801,124,6.45967741935484,2,2,1,0.249687890137328,1.61290322580645
Zeeland,MI,955,124,7.70161290322581,3,2,1.5,0.31413612565445,1.61290322580645
Cottage Grove,MN,732,124,5.90322580645161,1,1,1,0.136612021857924,0.806451612903226
Nolensville,TN,805,123,6.54471544715447,7,6,1.16666666666667,0.869565217391304,4.87804878048781
Atascadero,CA,1033,123,8.39837398373984,8,5,1.6,0.774443368828655,4.0650406504065
Snoqualmie,WA,1101,123,8.95121951219512,14,5,2.8,1.27157129881926,4.0650406504065
Boiling Springs,SC,2817,123,22.9024390243902,7,4,1.75,0.248491302804402,3.2520325203252
Cary,IL,1155,123,9.39024390243903,4,4,1,0.346320346320346,3.2520325203252
Lockhart,FL,657,123,5.34146341463415,5,4,1.25,0.76103500761035,3.2520325203252
Brookfield,CT,1178,123,9.57723577235772,3,3,1,0.254668930390492,2.4390243902439
Derma,MS,1556,123,12.650406504065,22,3,7.33333333333333,1.41388174807198,2.4390243902439
Fillmore,CA,1445,123,11.7479674796748,3,3,1,0.207612456747405,2.4390243902439
Loomis Hill,NY,1256,123,10.2113821138211,4,3,1.33333333333333,0.318471337579618,2.4390243902439
Pequannock,NJ,974,123,7.91869918699187,5,3,1.66666666666667,0.513347022587269,2.4390243902439
Pleasantville,NY,495,123,4.02439024390244,3,3,1,0.606060606060606,2.4390243902439
River Ridge,LA,973,123,7.91056910569106,4,3,1.33333333333333,0.411099691675231,2.4390243902439
Robertsville,NJ,618,123,5.02439024390244,5,3,1.66666666666667,0.809061488673139,2.4390243902439
Ukiah,CA,903,123,7.34146341463415,6,3,2,0.664451827242525,2.4390243902439
Windsor,CO,1727,123,14.0406504065041,3,3,1,0.173711638679792,2.4390243902439
Bensville,MD,2637,123,21.4390243902439,3,2,1.5,0.113765642775882,1.6260162601626
Enterprise,AL,895,123,7.27642276422764,2,2,1,0.223463687150838,1.6260162601626
Los Fresnos,TX,2029,123,16.4959349593496,2,2,1,0.098570724494825,1.6260162601626
Sheffield,OH,698,123,5.67479674796748,2,2,1,0.286532951289398,1.6260162601626
Wyncote,PA,875,123,7.11382113821138,5,2,2.5,0.571428571428571,1.6260162601626
Barberton,OH,981,123,7.97560975609756,1,1,1,0.101936799184506,0.813008130081301
Halfmoon,NY,1502,123,12.2113821138211,1,1,1,0.066577896138482,0.813008130081301
Kenilworth,NJ,755,123,6.13821138211382,2,1,2,0.264900662251656,0.813008130081301
Patterson,CA,1995,123,16.219512195122,1,1,1,0.050125313283208,0.813008130081301
Progress,PA,447,123,3.63414634146341,1,1,1,0.223713646532438,0.813008130081301
Wanamassa,NJ,478,123,3.88617886178862,1,1,1,0.209205020920502,0.813008130081301
Westwego,LA,1068,123,8.68292682926829,1,1,1,0.0936329588014981,0.813008130081301
Chickasha,OK,767,123,6.23577235772358,0,0,0,0,0
Lemay,MO,645,123,5.24390243902439,0,0,0,0,0
South Barrington,IL,710,123,5.77235772357724,0,0,0,0,0
Utica,MI,479,123,3.89430894308943,0,0,0,0,0
Centerville,UT,612,122,5.01639344262295,5,5,1,0.816993464052288,4.0983606557377
Northview,MI,1369,122,11.2213114754098,5,4,1.25,0.365230094959825,3.27868852459016
Redmond,OR,1011,122,8.28688524590164,6,4,1.5,0.593471810089021,3.27868852459016
Saratoga Springs,UT,811,122,6.64754098360656,11,4,2.75,1.35635018495684,3.27868852459016
South St Paul,MN,1373,122,11.2540983606557,5,4,1.25,0.364166059723234,3.27868852459016
Erie,CO,1037,122,8.5,3,3,1,0.289296046287367,2.45901639344262
Fairhaven,MA,1561,122,12.7950819672131,14,3,4.66666666666667,0.896860986547085,2.45901639344262
Ashland,MA,870,122,7.13114754098361,38,2,19,4.36781609195402,1.63934426229508
Muscatine,IA,1207,122,9.89344262295082,2,2,1,0.165700082850041,1.63934426229508
Clovis,NM,1307,122,10.7131147540984,1,1,1,0.0765110941086457,0.819672131147541
Glenwood Springs,CO,591,122,4.84426229508197,4,1,4,0.676818950930626,0.819672131147541
Palos Verdes Estates,CA,469,122,3.84426229508197,1,1,1,0.213219616204691,0.819672131147541
Richmond Heights,FL,1200,122,9.83606557377049,2,1,2,0.166666666666667,0.819672131147541
Amsterdam,NY,1311,122,10.7459016393443,0,0,0,0,0
Millersville,TN,896,121,7.40495867768595,5,5,1,0.558035714285714,4.13223140495868
Pelham,NY,850,121,7.02479338842975,49,5,9.8,5.76470588235294,4.13223140495868
Hastings-on-Hudson,NY,1120,121,9.25619834710744,13,4,3.25,1.16071428571429,3.30578512396694
Oakland,CA,820,121,6.77685950413223,4,4,1,0.487804878048781,3.30578512396694
Sanibel,FL,735,121,6.07438016528926,5,4,1.25,0.680272108843537,3.30578512396694
Santa Fe,TX,1047,121,8.65289256198347,5,4,1.25,0.477554918815664,3.30578512396694
Blue Bell,PA,875,121,7.23140495867769,3,3,1,0.342857142857143,2.47933884297521
Cumberland,RI,1102,121,9.10743801652893,4,3,1.33333333333333,0.362976406533575,2.47933884297521
Grain Valley,MO,1010,121,8.34710743801653,3,3,1,0.297029702970297,2.47933884297521
Islandia,NY,566,121,4.67768595041322,4,3,1.33333333333333,0.706713780918728,2.47933884297521
Mechanicsburg,PA,593,121,4.90082644628099,5,3,1.66666666666667,0.843170320404722,2.47933884297521
Monticello,MN,773,121,6.38842975206612,3,3,1,0.388098318240621,2.47933884297521
Watergate,FL,1577,121,13.0330578512397,5,3,1.66666666666667,0.317057704502219,2.47933884297521
Freeport,TX,908,121,7.50413223140496,2,2,1,0.220264317180617,1.65289256198347
Hanover,PA,1391,121,11.495867768595,2,2,1,0.143781452192667,1.65289256198347
Harrison,OH,1009,121,8.33884297520661,4,2,2,0.396432111000991,1.65289256198347
Jasper,AL,1171,121,9.67768595041322,5,2,2.5,0.426985482493595,1.65289256198347
Joppatowne,MD,639,121,5.28099173553719,3,2,1.5,0.469483568075117,1.65289256198347
Manchester,TN,734,121,6.06611570247934,3,2,1.5,0.408719346049046,1.65289256198347
Soledad,CA,1681,121,13.8925619834711,2,2,1,0.118976799524093,1.65289256198347
Newberry,SC,1180,121,9.75206611570248,1,1,1,0.0847457627118644,0.826446280991735
North Snyderville Basin,UT,373,121,3.08264462809917,1,1,1,0.268096514745308,0.826446280991735
Sunnyside,OR,648,121,5.35537190082645,1,1,1,0.154320987654321,0.826446280991735
Tipp City,OH,708,121,5.85123966942149,1,1,1,0.141242937853107,0.826446280991735
Cherry Valley,IL,441,121,3.64462809917355,0,0,0,0,0
Ellisville,MO,523,121,4.32231404958678,0,0,0,0,0
Spackenkill,NY,446,121,3.68595041322314,0,0,0,0,0
Wrentham,MA,1113,121,9.19834710743802,0,0,0,0,0
Avon,CT,935,120,7.79166666666667,18,11,1.63636363636364,1.92513368983957,9.16666666666667
Saco,ME,3400,120,28.3333333333333,10,6,1.66666666666667,0.294117647058824,5
Hooksett,NH,570,120,4.75,6,4,1.5,1.05263157894737,3.33333333333333
Grosse Pointe Woods,MI,1418,120,11.8166666666667,3,3,1,0.211565585331453,2.5
Jefferson,OH,1212,120,10.1,3,3,1,0.247524752475248,2.5
New Castle,DE,1189,120,9.90833333333333,5,3,1.66666666666667,0.420521446593776,2.5
Poulsbo,WA,809,120,6.74166666666667,3,3,1,0.370828182941904,2.5
Rosedale,CA,714,120,5.95,3,3,1,0.420168067226891,2.5
Sun City Center,FL,1386,120,11.55,7,3,2.33333333333333,0.505050505050505,2.5
Apollo Beach,FL,399,120,3.325,3,2,1.5,0.75187969924812,1.66666666666667
Chesterton,IN,828,120,6.9,2,2,1,0.241545893719807,1.66666666666667
Crestview Hills,KY,472,120,3.93333333333333,2,2,1,0.423728813559322,1.66666666666667
Easthampton,MA,2053,120,17.1083333333333,3,2,1.5,0.146127618119825,1.66666666666667
Eldersburg,MD,927,120,7.725,3,2,1.5,0.323624595469256,1.66666666666667
Four Corners,OR,814,120,6.78333333333333,2,2,1,0.245700245700246,1.66666666666667
Morris,IL,1181,120,9.84166666666667,3,2,1.5,0.254022015241321,1.66666666666667
Solvang,CA,351,120,2.925,2,2,1,0.56980056980057,1.66666666666667
Southbury,CT,719,120,5.99166666666667,10,2,5,1.39082058414465,1.66666666666667
Sycamore,IL,723,120,6.025,2,2,1,0.276625172890733,1.66666666666667
Bridge City,LA,680,120,5.66666666666667,1,1,1,0.147058823529412,0.833333333333333
Kingston,MA,612,120,5.1,1,1,1,0.163398692810458,0.833333333333333
Lake George,NY,810,120,6.75,1,1,1,0.123456790123457,0.833333333333333
Midlothian,MD,1054,120,8.78333333333333,1,1,1,0.094876660341556,0.833333333333333
Ottawa,KS,903,120,7.525,1,1,1,0.110741971207087,0.833333333333333
Pace,FL,671,120,5.59166666666667,1,1,1,0.14903129657228,0.833333333333333
East Meadow,NY,2358,119,19.8151260504202,39,8,4.875,1.65394402035623,6.72268907563025
Swampscott,MA,1370,119,11.5126050420168,14,6,2.33333333333333,1.02189781021898,5.04201680672269
Abington,MA,1838,119,15.4453781512605,35,5,7,1.90424374319913,4.20168067226891
Delavan,WI,994,119,8.35294117647059,5,5,1,0.503018108651911,4.20168067226891
Tybee Island,GA,453,119,3.80672268907563,7,5,1.4,1.54525386313466,4.20168067226891
East Williston,NY,1065,119,8.94957983193277,13,2,6.5,1.22065727699531,1.68067226890756
Fairmount,NY,735,119,6.17647058823529,5,2,2.5,0.680272108843537,1.68067226890756
Hazel Dell South,WA,898,119,7.54621848739496,2,2,1,0.22271714922049,1.68067226890756
Melissa,TX,454,119,3.81512605042017,2,2,1,0.440528634361234,1.68067226890756
Ridgecrest,CA,1722,119,14.4705882352941,5,2,2.5,0.290360046457607,1.68067226890756
Festus,MO,494,119,4.15126050420168,1,1,1,0.202429149797571,0.840336134453782
Lovejoy,GA,1566,119,13.1596638655462,1,1,1,0.0638569604086845,0.840336134453782
Sans Souci,SC,704,119,5.91596638655462,0,0,0,0,0
Ardsley,NY,789,118,6.6864406779661,8,6,1.33333333333333,1.01394169835234,5.08474576271187
Brook Highland,AL,934,118,7.91525423728814,6,5,1.2,0.642398286937902,4.23728813559322
Seagate,NC,1157,118,9.80508474576271,8,5,1.6,0.691443388072601,4.23728813559322
West Norriton,PA,1602,118,13.5762711864407,8,5,1.6,0.499375780274657,4.23728813559322
Falmouth,MA,1117,118,9.46610169491525,10,4,2.5,0.895255147717099,3.38983050847458
Jenkintown,PA,1174,118,9.94915254237288,6,4,1.5,0.511073253833049,3.38983050847458
Myrtle Grove,NC,856,118,7.25423728813559,6,4,1.5,0.700934579439252,3.38983050847458
Dunn Loring,VA,1241,118,10.5169491525424,3,3,1,0.24174053182917,2.54237288135593
East Liverpool,OH,692,118,5.86440677966102,4,3,1.33333333333333,0.578034682080925,2.54237288135593
Fowler,CA,1430,118,12.1186440677966,4,3,1.33333333333333,0.27972027972028,2.54237288135593
Granville,OH,869,118,7.36440677966102,3,3,1,0.345224395857307,2.54237288135593
Norwell,MA,428,118,3.6271186440678,3,3,1,0.700934579439252,2.54237288135593
Port Washington,NY,721,118,6.11016949152542,3,3,1,0.416088765603329,2.54237288135593
